Order_ID,Order_Date,Customer_ID,Customer_Name,City,Product_Category,Product_Name,Sales_Channel,Quantity,Unit_Price,Discount_%,Total_Sales,Customer_Rating
ORD10229,17-08-2025,CUST7333,Vijay,Hyderabad,Beverages,Cookies,Store,5,379.5,25,1423.12,1.0
ORD10230,20-04-2025,CUST3837,Anil,Hyderabad,Beverages,Ice Cream,Web,9,29.63,25,-200.0,2.0
ORD10231,06 Jun 2025,CUST7506,Priya,HYD,Snacks,Juice,Store,8,140.96,15,958.53,5.0
ORD10232,11 Jul 2025,CUST5278,Priya,Bengaluru,Beverages,Soft Drink,Offline,6,494.41,25,2224.85,3.0
ORD10233,04-05-2025,CUST7361,Sneha,Hyderabad,Bakery,Milk,Store,8,498.79,10,3591.29,4.0
ORD10234,25 Jun 2025,CUST3967,Anil,Bengaluru,Snacks,Cake,Mobile App,6,263.51,5,1502.01,5.0
ORD10235,13 May 2025,CUST6428,Kiran,Chennai,Beverage,Cookies,Store,4,190.54,25,571.62,4.0
ORD10236,2025/03/02,CUST7768,Ravi,Hyderabad,Beverages,Soft Drink,Offline,4,260.23,25,780.69,3.0
ORD10237,2025/06/25,CUST1077,Vijay,Pune,Beverage,Milk,Offline,8,179.66,5,1365.42,1.0
ORD10238,28 Mar 2025,CUST7280,Kiran,Hyderabad,Snacks,Soft Drink,Store,7,324.07,15,1928.22,4.0
ORD10239,11-07-2025,CUST6113,Rahul,Hyderabad City,Snacks, Bread ,Mobile App,1,320.81,5,304.77,3.0
ORD10240,06-06-2025,CUST3192,Sita,Chennai,Dairy,Ice Cream,Web,8,369.36,20,2363.9,4.0
ORD10241,2025/03/26,CUST1612,Ravi,Mumbai,Frozen Foods,Milk,Web,1,303.05,5,287.9,
ORD10242,16-11-2025,CUST8772,Ravi,Hyderabad City,Beverages,Chips,Online,2,220.05,15,374.09,3.0
ORD10243,05-12-2025,CUST2741,Priya,Pune,Beverages,Milk,Store,2,265.56,20,424.9,1.0
ORD10244,15 May 2025,CUST6416,Anil,Bangalore,Snacks,Juice,Online,1,283.11,5,268.95,4.0
ORD10245,26 Feb 2025,CUST4787,Vijay,Pune,Beverage,Soft Drink,Web,2,367.31,0,734.62,
ORD10246,21-02-2025,CUST1158,Ravi,Hyderabad City,Frozen Foods,Cookies,Offline,6,224.48,0,1346.88,1.0
ORD10247,13 Aug 2025,CUST5453,Priya,Mumbai,Frozen Foods,Soft Drink,Mobile App,6,107.78,15,549.68,4.0
ORD10248,29-11-2025,CUST8178,Sita,Hyderabad City,Bakery,Chips,Mobile App,3,69.78,20,167.47,5.0
ORD10249,10-11-2025,CUST1202,Kiran,Bangalore,Frozen Foods,Cake,Web,7,231.53,0,1620.71,3.0
ORD10250,19 Dec 2025,CUST1894,Sita,Hyderabad,Frozen Foods,Bread,Offline,7,91.35,20,511.56,5.0
ORD10251,2025/08/29,CUST7203,Kiran,Mumbai,Beverages,Cake,Online,6,485.67,0,2914.02,5.0
ORD10252,2025/10/21,CUST1587,Sita,Hyderabad,Snacks,Cake,Store,8,377.71,0,3021.68,4.0
ORD10253,2025/11/23,CUST8751,Anil,Chennai,Frozen Foods,Cake,Mobile App,6,416.15,5,2372.05,3.0
ORD10254,04-12-2025,CUST3301,Ravi,Mumbai,Snacks,Ice Cream,Web,6,357.01,0,2142.06,4.0
ORD10255,07-04-2025,CUST3018,Sneha,Pune,Dairy,Bread,Store,2,383.43,0,766.86,
ORD10256,2025/03/10,CUST3845,Ravi,Hyderabad City,Snacks,Chips,Mobile App,7,422.63,15,2514.65,2.0
ORD10257,2025/11/07,CUST7762,Sneha,Bengaluru,Frozen Foods,Bread,Store,6,485.84,15,2477.78,2.0
ORD10258,31 Dec 2025,CUST9255,Anil,Chennai,Frozen Foods,Ice Cream,Online,3,491.04,25,1104.84,2.0
ORD10259,2025/10/15,CUST3381,Sneha,Hyderabad,Frozen Foods,Ice Cream,Online,7,407.99,20,2284.74,4.0
ORD10260,2025/03/24,CUST2679,Priya,Bangalore,Frozen Foods,Chips,Store,5,117.92,20,471.68,4.0
ORD10261,19 Sep 2025,CUST1881,Priya,Hyderabad,Frozen Foods,Chips,Web,7,219.95,25,1154.74,5.0
ORD10262,15-08-2025,CUST4063,Rahul,Hyderabad City,Frozen Foods,Bread,Store,4,161.21,5,612.6,1.0
ORD10263,2025/01/21,CUST1654,Priya,Hyderabad City,Beverage,Milk,Store,5,22.71,15,96.52,2.0
ORD10264,17 Nov 2025,CUST3611,Priya,Mumbai,Bakery,Cookies,Store,6,272.19,5,1551.48,5.0
ORD10265,28-06-2025,CUST1144,Anil,HYD,Frozen Foods,Cookies,Web,4,476.15,20,1523.68,5.0
ORD10266,25 Nov 2025,CUST9468,Anil,Chennai,Bakery,Cookies,Store,2,205.22,20,328.35,1.0
ORD10267,2025/01/23,CUST2072,Anil,Bangalore,Frozen Foods,Soft Drink,Offline,3,486.38,20,1167.31,
ORD10268,06-08-2025,CUST6434,Anil,Hyderabad,Snacks,Juice,Online,2,378.51,5,719.17,
ORD10269,09 May 2025,CUST1276,Sita,Mumbai,Frozen Foods,Bread,Online,7,206.26,25,1082.87,3.0
ORD10270,25 Nov 2025,CUST5937,Sita,HYD,Beverage,Chips,Mobile App,2,191.7,20,306.72,
ORD10271,05-12-2025,CUST3360,Vijay,Bengaluru,Frozen Foods,Bread,Web,7,402.45,20,2253.72,
ORD10272,06 Jan 2025,CUST6633,Kiran,Bangalore,Dairy,Chips,Store,7,277.83,0,1944.81,
ORD10273,05-04-2025,CUST2198,Priya,Bengaluru,Frozen Foods,Milk,Online,10,429.08,20,3432.64,5.0
ORD10274,12 Apr 2025,CUST6206,Vijay,Pune,Dairy,Cookies,Web,4,68.02,20,217.66,2.0
ORD10275,06 Jun 2025,CUST8145,Kiran,Bengaluru,Beverage,Cookies,Offline,7,100.95,10,635.99,2.0
ORD10276,2025/06/19,CUST3293,Vijay,Bangalore,Beverage,Ice Cream,Online,2,104.37,20,166.99,3.0
ORD10277,10 Jan 2025,CUST8734,Ravi,Hyderabad City,Beverage,Juice,Mobile App,4,455.03,20,1456.1,5.0
ORD10278,29 Oct 2025,CUST3717,Priya,Hyderabad City,Dairy,Soft Drink,Offline,9,25.08,5,214.43,5.0
ORD10279,17 Oct 2025,CUST7052,Kiran,Bangalore,Snacks,Cake,Offline,1,125.03,15,106.28,3.0
ORD10280,2025/07/04,CUST5314,Vijay,Hyderabad City,Dairy, Chips ,Mobile App,6,69.55,20,333.84,3.0
ORD10281,01-12-2025,CUST1108,Priya,Hyderabad City,Dairy,Bread,Offline,6,412.27,10,2226.26,4.0
ORD10282,21 Sep 2025,CUST6410,Priya,HYD,Dairy,Milk,Mobile App,10,364.31,0,3643.1,4.0
ORD10283,30-10-2025,CUST3406,,Hyderabad,Beverages,Chips,Web,10,97.34,25,730.05,5.0
ORD10284,2025/09/22,CUST4594,Ravi,Mumbai,Bakery,Ice Cream,Offline,4,235.62,15,801.11,2.0
ORD10285,04 Apr 2025,CUST2778,Priya,Hyderabad,Beverages,Cookies,Store,10,303.49,5,2883.15,2.0
ORD10286,16 Sep 2025,CUST2526,Sneha,Pune,Frozen Foods,Soft Drink,Offline,10,307.91,20,2463.28,1.0
ORD10287,04-10-2025,CUST6742,Sneha,HYD,Dairy,Cookies,Offline,9,225.9,15,1728.13,4.0
ORD10288,30-04-2025,CUST9515,Priya,Hyderabad,Dairy,Juice,Offline,1,360.39,0,360.39,1.0
ORD10289,2025/06/11,CUST5514,Rahul,Mumbai,Beverages,Juice,Mobile App,5,145.43,20,581.72,3.0
ORD10290,2025/10/13,CUST2951,Kiran,Bangalore,Dairy,Cake,Offline,5,297.27,25,1114.76,2.0
ORD10291,2025/09/18,CUST8133,Rahul,HYD,Snacks,Chips,Web,1,406.1,5,385.8,5.0
ORD10292,10 Feb 2025,CUST9099,Ravi,Pune,Snacks,Juice,Offline,9,157.51,20,1134.07,2.0
ORD10293,2025/09/23,CUST2422,,Bengaluru,Dairy,Bread,Web,1,192.68,25,-144.51,2.0
ORD10294,27 Jul 2025,CUST6693,Anil,Bengaluru,Beverages,Soft Drink,Store,9,156.56,20,1127.23,3.0
ORD10295,2025/08/21,CUST9409,Ravi,Bengaluru,Bakery,Juice,Store,9,54.75,10,443.48,1.0
ORD10296,2025/08/15,CUST2904,Vijay,Bengaluru,Snacks,Cookies,Mobile App,8,347.17,20,2221.89,4.0
ORD10297,23 Apr 2025,CUST5706,Anil,HYD,Dairy,Juice,Web,9,277.11,25,1870.49,2.0
ORD10298,2025/04/02,CUST5348,Rahul,Bangalore,Beverages,Ice Cream,Offline,4,259.52,5,986.18,2.0
ORD10299,2025/11/13,CUST7081,Kiran,Chennai,Dairy,Soft Drink,Store,8,314.64,20,2013.7,4.0
ORD10300,09-09-2025,CUST7450,Priya,Hyderabad City,Dairy,Milk,Online,7,249.59,20,1397.7,3.0
ORD10301,2025/08/24,CUST9987,,Bengaluru,Beverages,Bread,Web,2,176.21,20,281.94,2.0
ORD10302,2025/11/10,CUST3148,Rahul,Bangalore,Snacks,Juice,Web,6,195.24,15,995.72,2.0
ORD10303,2025/10/12,CUST9470,Sneha,Chennai,Dairy,Milk,Web,1,104.77,15,89.05,
ORD10304,18-10-2025,CUST6483,Sneha,Bengaluru,Beverage,Milk,Web,5,248.74,25,932.78,
ORD10305,2025/05/12,CUST3859,Ravi,Bengaluru,Beverage,Cookies,Web,10,115.5,20,924.0,5.0
ORD10306,07 Sep 2025,CUST6527,Vijay,Mumbai,Frozen Foods,Juice,Store,8,323.22,5,2456.47,
ORD10307,06-02-2025,CUST8289,Kiran,Chennai,Frozen Foods,Cookies,Store,5,361.01,20,1444.04,3.0
ORD10308,2025/08/19,CUST4450,Kiran,Hyderabad City,Dairy,Chips,Online,4,337.77,25,1013.31,1.0
ORD10309,31 Aug 2025,CUST7387,,Bengaluru,Beverages,Juice,Offline,2,69.89,20,111.82,
ORD10310,15 Aug 2025,CUST9856,Kiran,Bengaluru,Bakery, Milk ,Mobile App,6,432.98,10,2338.09,4.0
ORD10311,24 Dec 2025,CUST6688,Kiran,Pune,Bakery,Cake,Offline,10,228.79,25,1715.93,3.0
ORD10312,2025/08/15,CUST9767,Rahul,Hyderabad,Frozen Foods,Milk,Mobile App,1,271.19,5,257.63,4.0
ORD10313,2025/09/02,CUST8161,Ravi,Mumbai,Beverages,Ice Cream,Offline,1,283.14,5,268.98,5.0
ORD10314,2025/11/27,CUST5454,Sneha,Bengaluru,Frozen Foods,Soft Drink,Store,4,267.97,20,857.5,
ORD10315,31-07-2025,CUST4076,Sita,Chennai,Snacks,Ice Cream,Offline,8,316.51,10,2278.87,4.0
ORD10316,01-10-2025,CUST9086,Kiran,Bangalore,Beverage,Ice Cream,Mobile App,8,369.01,5,2804.48,1.0
ORD10317,2025/09/13,CUST3975,Vijay,Bangalore,Beverage,Chips,Mobile App,3,46.9,15,119.59,4.0
ORD10318,04 Mar 2025,CUST4415,Anil,Pune,Dairy,Cake,Web,1,115.61,25,86.71,5.0
ORD10319,23 Mar 2025,CUST2850,Ravi,Bangalore,Frozen Foods,Soft Drink,Mobile App,5,115.39,0,576.95,2.0
ORD10320,2025/03/27,CUST3539,Sita,Chennai,Snacks, Bread ,Offline,1,298.92,25,224.19,5.0
ORD10321,16 Feb 2025,CUST6189,Rahul,Chennai,Dairy,Chips,Offline,3,356.64,0,1069.92,2.0
ORD10193,03 Jul 2025,CUST4057,Kiran,Chennai,Beverage,Chips,Mobile App,8,288.33,20,1845.31,2.0
ORD10323,03 Nov 2025,CUST9289,Kiran,Mumbai,Frozen Foods,Milk,Offline,5,279.97,15,-1189.87,
ORD10324,2025/11/14,CUST3525,Anil,Bengaluru,Beverage,Soft Drink,Mobile App,9,413.14,5,3532.35,4.0
ORD10325,26-02-2025,CUST7366,,Pune,Bakery,Milk,Store,1,117.0,15,99.45,1.0
ORD10326,12-05-2025,CUST1994,Rahul,Chennai,Bakery, Soft Drink ,Mobile App,4,334.76,0,1339.04,
ORD10327,29-12-2025,CUST4784,Priya,Mumbai,Beverages,Soft Drink,Offline,2,473.41,20,757.46,
ORD10328,08 May 2025,CUST2705,Kiran,Hyderabad City,Beverages,Juice,Store,10,191.82,15,1630.47,4.0
ORD10329,22 Jun 2025,CUST8054,Kiran,Chennai,Bakery,Cake,Offline,6,284.04,10,1533.82,4.0
ORD10330,2025/04/20,CUST1267,Priya,Hyderabad City,Beverage,Cake,Online,7,20.09,0,140.63,5.0
ORD10331,24-04-2025,CUST8542,,Chennai,Beverages,Ice Cream,Offline,9,287.04,20,2066.69,1.0
ORD10332,26-10-2025,CUST6319,Anil,Pune,Beverages,Ice Cream,Mobile App,7,293.15,5,1949.45,
ORD10333,20 Dec 2025,CUST6700,Sita,Mumbai,Dairy, Ice Cream ,Online,10,203.14,0,2031.4,3.0
ORD10334,27 Apr 2025,CUST9231,Ravi,Bangalore,Beverages,Juice,Online,9,39.77,20,286.34,3.0
ORD10335,2025/07/21,CUST1807,Sita,Mumbai,Beverage,Ice Cream,Online,3,83.45,0,250.35,
ORD10336,11 Aug 2025,CUST9589,Kiran,Bangalore,Beverages,Cake,Online,8,209.75,20,1342.4,5.0
ORD10337,2025/08/09,CUST5994,Sita,Hyderabad City,Beverage,Juice,Store,6,111.44,10,601.78,1.0
ORD10338,15 Aug 2025,CUST1893,Kiran,Bangalore,Bakery,Bread,Offline,6,94.88,25,426.96,1.0
ORD10339,28-05-2025,CUST4339,Rahul,Bengaluru,Bakery,Soft Drink,Mobile App,8,30.92,5,234.99,2.0
ORD10340,14 Mar 2025,CUST8617,Ravi,Hyderabad,Snacks,Chips,Mobile App,1,156.33,25,117.25,1.0
ORD10341,06 Dec 2025,CUST2631,Rahul,Chennai,Dairy,Chips,Store,7,130.96,15,779.21,
ORD10342,06-04-2025,CUST1301,Vijay,Chennai,Frozen Foods, Chips ,Web,9,166.37,15,1272.73,2.0
ORD10343,04-06-2025,CUST7436,Priya,Hyderabad City,Snacks,Ice Cream,Mobile App,1,473.19,10,425.87,3.0
ORD10344,14 Dec 2025,CUST4387,Anil,Hyderabad City,Bakery,Milk,Store,5,456.67,10,2055.01,2.0
ORD10345,14-04-2025,CUST2111,Priya,HYD,Beverages,Milk,Web,3,334.99,20,803.98,3.0
ORD10346,16 Mar 2025,CUST3489,Ravi,Bangalore,Snacks,Juice,Offline,5,232.64,25,872.4,3.0
ORD10347,10 Nov 2025,CUST3196,Priya,Pune,Frozen Foods,Bread,Web,4,349.94,10,1259.78,4.0
ORD10348,2025/07/18,CUST4646,Vijay,Bangalore,Beverages,Bread,Online,7,386.98,0,2708.86,4.0
ORD10349,13 Aug 2025,CUST6126,Vijay,Mumbai,Bakery,Cake,Store,7,214.34,0,1500.38,4.0
ORD10350,26 Sep 2025,CUST1643,Ravi,Mumbai,Bakery,Cake,Online,1,441.33,5,419.26,4.0
ORD10351,2025/08/14,CUST8595,Priya,Pune,Snacks,Ice Cream,Store,7,161.32,0,1129.24,2.0
ORD10352,27 Oct 2025,CUST2477,Kiran,Bengaluru,Beverage,Cookies,Offline,3,237.77,25,534.98,4.0
ORD10353,05-03-2025,CUST7204,Sita,Mumbai,Snacks,Cookies,Offline,7,368.9,20,2065.84,2.0
ORD10354,17 Oct 2025,CUST5731,Kiran,Hyderabad City,Snacks,Milk,Offline,1,221.4,10,199.26,4.0
ORD10355,02 Jan 2025,CUST4553,,Pune,Dairy,Cake,Mobile App,9,407.58,20,2934.58,2.0
ORD10356,04 Nov 2025,CUST1902,Ravi,Chennai,Snacks,Ice Cream,Offline,9,413.66,5,3536.79,2.0
ORD10357,08 Dec 2025,CUST3906,Priya,Pune,Frozen Foods,Soft Drink,Store,7,496.99,5,3304.98,5.0
ORD10358,19-01-2025,CUST2999,Priya,Bengaluru,Beverage,Juice,Store,7,424.79,0,2973.53,2.0
ORD10359,18 Apr 2025,CUST5705,Anil,Mumbai,Bakery,Soft Drink,Web,9,493.85,15,3777.95,5.0
ORD10360,22 Oct 2025,CUST5759,Rahul,Bangalore,Snacks,Cake,Online,8,256.4,5,1948.64,2.0
ORD10320,02 Mar 2025,CUST4296,Anil,Bengaluru,Beverage,Juice,Online,6,187.83,25,845.24,
ORD10362,17 Sep 2025,CUST3877,Rahul,Bangalore,Beverage,Soft Drink,Web,6,210.1,20,1008.48,1.0
ORD10363,2025/09/03,CUST7782,Ravi,Hyderabad,Bakery,Cake,Web,8,448.19,20,2868.42,4.0
ORD10364,2025/12/14,CUST6556,Ravi,Mumbai,Frozen Foods,Cookies,Store,6,51.78,5,295.15,1.0
ORD10365,20 Oct 2025,CUST7780,Sneha,HYD,Dairy,Soft Drink,Offline,5,358.53,10,1613.38,3.0
ORD10366,04-06-2025,CUST9192,Priya,Hyderabad City,Beverages,Cookies,Web,4,458.41,15,1558.59,4.0
ORD10367,2025/09/26,CUST8526,Rahul,Mumbai,Frozen Foods,Soft Drink,Store,9,344.82,5,2948.21,1.0
ORD10368,09-06-2025,CUST6257,Sita,Bangalore,Beverages,Chips,Web,5,30.79,10,138.56,2.0
ORD10369,2025/06/13,CUST9888,Sita,Chennai,Bakery,Milk,Web,1,479.98,20,383.98,2.0
ORD10370,2025/12/27,CUST1826,Anil,HYD,Dairy,Ice Cream,Online,6,279.48,0,1676.88,4.0
ORD10371,20-07-2025,CUST8629,Vijay,Hyderabad City,Snacks,Ice Cream,Mobile App,4,362.19,25,1086.57,1.0
ORD10372,08 Jun 2025,CUST6412,Vijay,Chennai,Dairy,Bread,Mobile App,10,143.87,10,1294.83,
ORD10373,01-09-2025,CUST2752,Rahul,Chennai,Bakery,Milk,Online,6,310.13,5,1767.74,4.0
ORD10374,2025/09/30,CUST4411,Sneha,Mumbai,Dairy,Bread,Store,9,96.33,15,736.92,3.0
ORD10375,06 Oct 2025,CUST6330,Anil,HYD,Dairy,Soft Drink,Offline,10,421.64,0,4216.4,4.0
ORD10376,27-07-2025,CUST1003,Sita,Hyderabad City,Frozen Foods,Juice,Offline,1,63.46,5,60.29,
ORD10377,2025/05/30,CUST2462,Vijay,Hyderabad,Bakery,Cookies,Store,5,460.88,15,1958.74,3.0
ORD10378,2025/03/07,CUST1510,Ravi,Bangalore,Dairy, Chips ,Store,9,413.96,10,3353.08,3.0
ORD10379,12 Jun 2025,CUST7835,Sneha,Hyderabad City,Beverage,Juice,Offline,3,247.94,5,706.63,3.0
ORD10380,06 Feb 2025,CUST7974,Ravi,Hyderabad City,Dairy,Cake,Store,3,60.64,25,136.44,4.0
ORD10381,2025/08/19,CUST5411,Rahul,Mumbai,Bakery,Juice,Store,10,259.12,25,1943.4,5.0
ORD10382,20 Jan 2025,CUST8617,Vijay,HYD,Bakery,Soft Drink,Store,2,88.2,25,132.3,3.0
ORD10383,30 Aug 2025,CUST8687,Sita,Chennai,Dairy,Ice Cream,Web,6,276.82,0,1660.92,5.0
ORD10384,2025/05/31,CUST1845,,Bengaluru,Frozen Foods,Ice Cream,Store,10,145.01,25,1087.57,2.0
ORD10248,12-02-2025,CUST3860,Sita,Hyderabad City,Frozen Foods,Ice Cream,Mobile App,10,154.87,10,-1393.83,1.0
ORD10386,2025/03/31,CUST9125,Anil,Mumbai,Dairy,Chips,Offline,2,484.33,20,774.93,2.0
ORD10387,23-11-2025,CUST7533,Anil,Pune,Beverage,Cookies,Mobile App,5,382.63,0,1913.15,4.0
ORD10388,30-09-2025,CUST7258,Sneha,Chennai,Bakery,Juice,Online,3,274.61,15,-700.26,4.0
ORD10389,30 Sep 2025,CUST7408,Rahul,Pune,Frozen Foods,Juice,Offline,5,180.78,10,813.51,3.0
ORD10390,29-10-2025,CUST9605,Rahul,HYD,Frozen Foods,Milk,Mobile App,1,342.94,0,-342.94,1.0
ORD10391,2025/05/26,CUST2995,,HYD,Snacks,Soft Drink,Store,10,335.17,5,3184.12,
ORD10392,03 Dec 2025,CUST7995,Kiran,Chennai,Beverage,Milk,Offline,8,337.03,0,2696.24,3.0
ORD10393,22-05-2025,CUST7432,Sneha,Hyderabad City,Frozen Foods,Chips,Mobile App,5,105.41,0,527.05,2.0
ORD10394,2025/10/04,CUST5105,Anil,Pune,Snacks,Soft Drink,Mobile App,5,69.58,0,347.9,
ORD10395,24-11-2025,CUST9039,Ravi,Pune,Dairy,Ice Cream,Mobile App,6,454.22,20,-2180.26,
ORD10396,05 Feb 2025,CUST7563,,Hyderabad,Frozen Foods,Cake,Online,9,468.82,10,3797.44,3.0
ORD10397,24-06-2025,CUST7391,Vijay,HYD,Frozen Foods,Ice Cream,Web,3,286.15,15,729.68,3.0
ORD10398,2025/11/20,CUST6041,Anil,Pune,Bakery, Bread ,Mobile App,10,134.47,15,1143.0,5.0
ORD10399,09-01-2025,CUST9791,Rahul,Hyderabad City,Frozen Foods,Chips,Store,4,407.41,25,1222.23,
ORD10400,06-02-2025,CUST3822,Kiran,Hyderabad,Beverage,Chips,Online,10,41.98,25,314.85,1.0
ORD10401,29 Mar 2025,CUST7983,Sita,Chennai,Frozen Foods,Soft Drink,Mobile App,10,403.6,5,3834.2,2.0
ORD10402,17 Dec 2025,CUST7801,Kiran,Hyderabad City,Frozen Foods,Bread,Web,10,103.25,0,1032.5,2.0
ORD10403,13-08-2025,CUST2460,Ravi,Bengaluru,Dairy,Juice,Mobile App,1,442.22,0,-442.22,2.0
ORD10404,16-04-2025,CUST9190,Priya,HYD,Frozen Foods,Juice,Web,3,313.06,0,939.18,
ORD10405,03 Jan 2025,CUST4409,Anil,Bengaluru,Snacks,Soft Drink,Offline,9,263.62,15,2016.69,
ORD10406,18 Mar 2025,CUST5118,Vijay,Chennai,Bakery,Milk,Mobile App,1,45.93,10,41.34,4.0
ORD10407,27 Jan 2025,CUST6340,Kiran,Mumbai,Beverages,Chips,Web,2,54.01,5,102.62,5.0
ORD10408,2025/02/26,CUST1890,Anil,Mumbai,Beverages,Juice,Offline,7,447.86,0,3135.02,4.0
ORD10409,21-08-2025,CUST1977,Sneha,Bengaluru,Beverages,Cake,Online,6,488.27,5,2783.14,1.0
ORD10410,2025/08/23,CUST4763,Kiran,HYD,Dairy,Bread,Store,10,95.26,25,714.45,2.0
ORD10411,21 Apr 2025,CUST4643,Vijay,Hyderabad City,Bakery, Ice Cream ,Online,7,373.37,5,2482.91,4.0
ORD10412,23-01-2025,CUST9114,Vijay,Bangalore,Snacks,Chips,Store,7,250.05,25,1312.76,4.0
ORD10413,21 Dec 2025,CUST5994,Sneha,Hyderabad City,Frozen Foods,Milk,Mobile App,4,330.87,0,-1323.48,
ORD10414,26-10-2025,CUST1022,Vijay,HYD,Dairy,Milk,Web,7,108.77,10,685.25,
ORD10415,2025/06/01,CUST9433,Priya,Chennai,Snacks,Bread,Online,2,317.82,10,572.08,1.0
ORD10416,27 Aug 2025,CUST4909,Ravi,HYD,Frozen Foods,Milk,Mobile App,2,289.16,5,549.4,3.0
ORD10417,25 Oct 2025,CUST7108,Anil,Chennai,Dairy,Bread,Mobile App,5,261.71,15,1112.27,1.0
ORD10418,2025/03/04,CUST3929,Priya,Bengaluru,Snacks,Cookies,Online,2,110.41,15,187.7,4.0
ORD10419,27 Feb 2025,CUST8764,Kiran,Chennai,Dairy,Bread,Mobile App,1,160.72,25,120.54,2.0
ORD10420,2025/01/11,CUST6346,Anil,Pune,Bakery,Bread,Store,9,329.44,15,2520.22,
ORD10421,2025/08/16,CUST3430,Priya,Chennai,Beverage,Ice Cream,Mobile App,5,128.86,10,579.87,1.0
ORD10422,13-11-2025,CUST3072,Priya,Pune,Beverage,Milk,Web,3,97.4,0,292.2,3.0
ORD10423,15 Oct 2025,CUST1408,Ravi,Mumbai,Dairy,Cookies,Offline,8,279.14,5,2121.46,1.0
ORD10424,13-06-2025,CUST3409,Ravi,Pune,Beverage,Cookies,Online,5,247.48,10,1113.66,5.0
ORD10425,21-01-2025,CUST4197,Sita,Bangalore,Beverage,Juice,Offline,4,234.07,0,936.28,5.0
ORD10275,17 Aug 2025,CUST6915,Sita,Mumbai,Beverages,Juice,Mobile App,6,309.52,20,1485.7,
ORD10427,10-07-2025,CUST7809,Priya,Pune,Beverage,Ice Cream,Offline,9,62.05,25,418.84,
ORD10428,06 Aug 2025,CUST7156,Sneha,HYD,Snacks,Soft Drink,Mobile App,5,247.81,20,991.24,1.0
ORD10429,2025/05/20,CUST5979,Kiran,Pune,Bakery,Milk,Mobile App,7,158.94,15,945.69,3.0
ORD10430,02-01-2025,CUST5009,Priya,Hyderabad,Snacks,Cake,Web,5,220.24,15,936.02,
ORD10431,04 Feb 2025,CUST1287,Rahul,Bengaluru,Beverages,Juice,Store,8,487.64,0,3901.12,
ORD10432,2025/06/13,CUST9677,Kiran,HYD,Bakery,Chips,Offline,7,325.4,10,2050.02,3.0
ORD10433,04-04-2025,CUST9755,Kiran,Chennai,Beverages,Cookies,Online,5,150.3,25,563.62,1.0
ORD10434,2025/05/25,CUST9612,Vijay,HYD,Dairy,Milk,Mobile App,3,261.62,5,745.62,5.0
ORD10435,01-03-2025,CUST3821,Ravi,Bengaluru,Snacks,Ice Cream,Online,3,412.18,20,989.23,3.0
ORD10436,22-12-2025,CUST8065,Anil,Hyderabad,Beverages,Bread,Online,2,223.91,0,447.82,4.0
ORD10437,04 Dec 2025,CUST4365,Ravi,Bangalore,Beverages,Ice Cream,Web,5,340.44,0,1702.2,5.0
ORD10074,23 May 2025,CUST4555,Rahul,Bangalore,Beverage,Bread,Offline,2,67.57,20,108.11,5.0
ORD10439,03-10-2025,CUST6813,Sita,Mumbai,Dairy,Cake,Offline,10,108.86,25,816.45,2.0
ORD10440,28-07-2025,CUST1665,Rahul,HYD,Beverage,Soft Drink,Mobile App,8,385.89,25,2315.34,
ORD10441,2025/05/26,CUST8793,Priya,Chennai,Beverages,Cake,Online,7,159.48,15,948.91,1.0
ORD10442,09 Sep 2025,CUST3764,Sita,HYD,Beverage,Soft Drink,Offline,7,212.3,20,1188.88,
ORD10443,2025/11/01,CUST7557,Sita,Chennai,Dairy,Juice,Store,5,387.11,20,1548.44,
ORD10444,06 Sep 2025,CUST1486,Priya,HYD,Frozen Foods,Cake,Online,5,254.88,5,1210.68,2.0
ORD10445,13 Sep 2025,CUST9518,Ravi,Pune,Dairy,Juice,Offline,6,93.31,20,447.89,1.0
ORD10446,2025/09/12,CUST7165,Priya,Pune,Dairy,Chips,Online,1,495.54,0,495.54,3.0
ORD10447,13 Oct 2025,CUST9037,Priya,Pune,Dairy,Milk,Store,3,169.98,15,433.45,1.0
ORD10448,17-09-2025,CUST1739,Sneha,Hyderabad City,Beverage,Juice,Web,6,387.91,10,2094.71,1.0
ORD10449,26-10-2025,CUST4844,Rahul,Bengaluru,Bakery,Juice,Online,6,217.73,0,1306.38,2.0
ORD10450,2025/02/03,CUST5368,Sita,Hyderabad,Frozen Foods,Chips,Mobile App,1,241.24,15,205.05,4.0
ORD10451,2025/06/12,CUST6563,Sneha,Hyderabad City,Bakery,Soft Drink,Web,2,351.61,5,668.06,5.0
ORD10452,12-08-2025,CUST7586,Vijay,Bangalore,Bakery,Soft Drink,Online,9,122.76,10,994.36,5.0
ORD10453,24-10-2025,CUST5913,Rahul,Mumbai,Frozen Foods,Cake,Store,6,401.91,25,1808.6,5.0
ORD10454,2025/08/01,CUST4056,Priya,Pune,Beverages,Cake,Mobile App,9,106.69,0,960.21,5.0
ORD10455,23 Nov 2025,CUST5919,Sneha,Mumbai,Dairy,Chips,Web,6,241.99,5,1379.34,
ORD10456,02 Feb 2025,CUST2860,Anil,Hyderabad City,Beverages,Ice Cream,Online,3,143.09,20,343.42,2.0
ORD10457,2025/06/08,CUST5551,Vijay,Hyderabad City,Frozen Foods,Juice,Online,1,116.96,10,105.26,3.0
